VendorNumber,VendorName,Brand,Description,Volume,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
480,BACARDI USA INC,4226,Bacardi Superior Rum Trav,750.0,13.99,17848.32000000048,26107,200501.76000000205,25990.0,300152.0999999784,156776.33000000147,20464.310000002773,89286.26999999999,99650.33999997634,33.199947626547846,0.9955184433293752,1.4970048143217063,7.680000000000079,Large,1636.83
480,BACARDI USA INC,4227,Bacardi Superior Rum Trav,1750.0,17.99,26370.369999998846,68294,967725.9799999999,75147.0,1323223.5299998827,177578.64999999263,138074.08999999665,89286.26999999999,355497.5499998828,26.866023913579767,1.100345564764108,1.3673535250132303,14.169999999999998,Large,-123285.46999999999
480,BACARDI USA INC,4228,Bacardi 8,750.0,19.99,3807.299999999983,2736,40219.20000000013,2681.0,57553.18999999953,45460.85999999978,2114.0699999999524,89286.26999999999,17333.9899999994,30.118208912485205,0.9798976608187134,1.4309879361101003,14.700000000000047,Large,1099.4499999999998
480,BACARDI USA INC,4229,Bacardi Black,1750.0,19.99,14435.400000000238,5924,87082.79999999896,6010.0,128167.90000000657,88506.71000000376,11047.400000000458,89286.26999999999,41085.10000000762,32.055686330200864,1.0145172180958812,1.471793511462747,14.699999999999823,Large,-1719.1399999999999
480,BACARDI USA INC,4232,Castillo Silver Label Rum,1000.0,8.29,1140.4800000000023,3412,22109.75999999998,3550.0,29429.500000000175,4965.709999999981,3727.5000000000114,89286.26999999999,7319.740000000194,24.87211811277851,1.0404454865181711,1.3310637474129163,6.479999999999994,Large,-1144.02
480,BACARDI USA INC,4233,Castillo Silver Label Rum,1750.0,9.99,12835.970000000374,12637,99453.19000000133,12287.0,153199.1300000028,60793.64999999726,22576.65999999983,89286.26999999999,53745.94000000147,35.082405494078515,0.972303553058479,1.5404144402004678,7.870000000000105,Large,3496.5
480,BACARDI USA INC,4234,Bacardi Pineapple Fusion,750.0,11.99,4154.799999999945,7732,61778.67999999964,7190.0,80286.1000000015,50310.21999999907,5666.449999999886,89286.26999999999,18507.420000001868,23.051835871964787,0.9299017071908949,1.2995761644632415,7.989999999999953,Large,6498.58
480,BACARDI USA INC,4243,Bacardi Superior Rum,1750.0,19.99,76724.55000000104,76389,1106876.609999982,77041.0,1657809.58999977,342678.8499999219,141551.60999999093,89286.26999999999,550932.9799997881,33.232584931533935,1.0085352603123487,1.497736581496466,14.489999999999764,Large,-13033.48
480,BACARDI USA INC,4245,Bacardi Superior Rum,750.0,11.99,26391.04000000078,58816,466410.879999987,58320.0,643474.7999998967,167950.5699999914,45919.420000005965,89286.26999999999,177063.91999990965,27.51683826622862,0.9915669205658324,1.3796307667606609,7.9299999999997794,Large,5947.04
480,BACARDI USA INC,4246,Bacardi Superior Rum,375.0,5.49,4046.979999999917,31200,131663.99999999875,30666.0,211183.8399999918,95745.78000001484,12050.379999999674,89286.26999999999,79519.83999999304,37.65432051997735,0.9828846153846154,1.6039603840077303,4.21999999999996,Large,2931.6600000000003
480,BACARDI USA INC,4247,Bacardi Limon Rum,750.0,11.99,6655.669999999876,12250,97877.50000000022,11778.0,133890.22000000902,77062.16000000246,9279.48999999999,89286.26999999999,36012.720000008805,26.897199810416605,0.961469387755102,1.3679366555133583,7.990000000000018,Large,5659.28
480,BACARDI USA INC,4252,Bacardi Limon Rum,50.0,0.99,23.09999999999999,4290,3303.2999999999997,9958.0,9858.419999999613,3051.179999999796,516.7400000000129,89286.26999999999,6555.119999999613,66.49260226283594,2.3212121212121213,2.9844155844154674,0.7699999999999999,Large,-5611.32
480,BACARDI USA INC,4257,Bacardi Grapefruit Rum,50.0,0.99,93.93999999999997,13139,10117.02999999999,10893.0,10784.069999999381,3666.9599999996603,565.4000000000138,89286.26999999999,667.0399999993915,6.185419790481977,0.8290585280462744,1.0659323932022928,0.7699999999999992,Large,2223.54
480,BACARDI USA INC,4258,Bacardi Mango Fusion,750.0,11.99,4218.8999999999705,7365,54132.74999999959,7359.0,83206.4100000024,52760.269999998425,5798.399999999856,89286.26999999999,29073.660000002812,34.94161086868424,0.9991853360488798,1.5370807875085422,7.349999999999945,Large,71.94
480,BACARDI USA INC,4259,Castillo Spiced Rum,1750.0,9.99,61.92000000000001,89,688.8600000000001,343.0,3674.5699999999933,881.2100000000005,630.2099999999998,89286.26999999999,2985.709999999993,81.25331671460874,3.853932584269663,5.334276921290237,7.740000000000001,Medium,-2537.46
480,BACARDI USA INC,4267,Bacardi Limon Rum,1750.0,19.99,30021.63999999948,11630,181660.60000000263,11043.0,240837.56999999366,152710.44000000408,20295.090000000087,89286.26999999999,59176.96999999104,24.571319997952394,0.9495270851246775,1.3257556674369135,15.620000000000227,Large,11734.13
480,BACARDI USA INC,4290,Bacardi Tangerine Rum,750.0,13.99,432.8500000000002,611,4808.570000000001,1063.0,11563.369999999872,7874.869999999891,837.7599999999975,89286.26999999999,6754.799999999871,58.41549652047756,1.739770867430442,2.4047419503095244,7.870000000000001,Medium,-6323.4800000000005
480,BACARDI USA INC,4298,Bacardi Raspberry Rum,50.0,0.99,88.05999999999989,13120,9708.800000000001,11729.0,11611.709999999437,3445.1999999997092,610.2700000000043,89286.26999999999,1902.909999999436,16.387853296366583,0.8939786585365853,1.195998475609698,0.7400000000000001,Large,1377.09
480,BACARDI USA INC,4304,Bacardi Mango Fusion,50.0,0.99,18.16999999999999,401,316.79,3719.0,3681.809999999899,1749.3300000000145,191.23000000000084,89286.26999999999,3365.019999999899,91.39580804006701,9.27431421446384,11.622241863694873,0.79,Medium,-3284.82
480,BACARDI USA INC,4316,Bacardi Peach Red Rum,750.0,9.99,14.48,24,173.76,24.0,287.76,11.99,18.9,89286.26999999999,114.0,39.6163469557965,1.0,1.6560773480662985,7.239999999999999,Small,0.0
480,BACARDI USA INC,4319,Bacardi Limon Traveler,750.0,9.99,7.29,2,14.58,41.0,409.59000000000015,309.6900000000001,32.30999999999999,89286.26999999999,395.01000000000016,96.4403427818062,20.5,28.092592592592602,7.29,Small,-389.61
480,BACARDI USA INC,4320,D'Usse VSOP Cognac,750.0,52.99,11094.160000000084,1694,61017.88000000022,1663.0,83409.37000000087,62503.54999999924,1311.0799999999826,89286.26999999999,22391.490000000646,26.84529328059955,0.9817001180637545,1.366966043395814,36.02000000000013,Large,1642.69
480,BACARDI USA INC,4331,Bacardi Dragon Berry Trav,750.0,9.99,7.14,12,85.68,71.0,709.2900000000004,579.4200000000003,55.98999999999997,89286.26999999999,623.6100000000004,87.92031468087806,5.916666666666667,8.278361344537819,7.140000000000001,Small,-589.41
480,BACARDI USA INC,4357,Bacardi Oakheart Spiced Trav,750.0,9.99,7.46,1,7.46,40.0,399.6000000000002,369.63000000000017,31.579999999999977,89286.26999999999,392.1400000000002,98.13313313313314,40.0,53.565683646112625,7.46,Small,-389.61
480,BACARDI USA INC,4379,Bacardi Coconut,50.0,0.99,11.680000000000003,170,124.10000000000001,5811.0,5752.889999999727,2604.6899999998946,299.23000000000746,89286.26999999999,5628.789999999726,97.84282334617895,34.18235294117647,46.356889605154926,0.7300000000000001,Medium,-5584.59
480,BACARDI USA INC,4404,Bacardi Gold Rum,375.0,5.99,1416.9599999999996,9389,40560.48000000011,9223.0,62791.76999999881,38523.19000000156,3618.229999999812,89286.26999999999,22231.2899999987,35.404783142757594,0.9823197358611141,1.5481022413935595,4.320000000000012,Large,994.34
480,BACARDI USA INC,4450,Leblon Natural Cane Cachaca,750.0,24.99,7237.41000000006,2243,41517.93000000001,2230.0,59355.69999999982,41409.51000000015,1757.4599999999668,89286.26999999999,17837.769999999815,30.052328588492543,0.9942041908158716,1.429640157878772,18.510000000000005,Large,324.87
480,BACARDI USA INC,4670,Bacardi Dragon Berry Rum,375.0,4.49,2577.2599999999425,11838,33975.05999999987,11651.0,57972.99000000104,33294.53000000463,4573.979999999962,89286.26999999999,23997.93000000117,41.39501861125455,0.9842034127386383,1.7063395914532973,2.8699999999999886,Large,839.63
480,BACARDI USA INC,4881,Bacardi Twin Pack 2/750mls,750.0,19.99,592.3999999999997,846,12529.259999999997,3410.0,67253.9000000001,25191.290000000557,2686.629999999975,89286.26999999999,54724.6400000001,81.37021050080371,4.030732860520095,5.367747177407135,14.809999999999995,Medium,-51254.35999999999
480,BACARDI USA INC,4903,Bacardi Superior Rum,200.0,3.99,146.3700000000001,3300,9471.0,9964.0,39756.3600000005,12895.679999999411,2092.4400000000624,89286.26999999999,30285.360000000503,76.17739652221712,3.0193939393939395,4.197694013303822,2.87,Large,-26589.36
480,BACARDI USA INC,4959,Bacardi Tangerine,50.0,0.99,112.88999999999963,15096,10718.159999999994,17575.0,17399.24999999917,5420.249999999274,913.6999999999903,89286.26999999999,6681.089999999176,38.39872408293171,1.1642156862745099,1.623342999171423,0.7099999999999996,Large,-2454.21
480,BACARDI USA INC,5181,Leblon Cedilla Acai Liqueur,750.0,29.99,23.99,1,23.99,3.0,89.97,89.97,2.37,89286.26999999999,65.98,73.3355562965433,3.0,3.7503126302626097,23.99,Small,-59.98
480,BACARDI USA INC,5194,Bacardi Party Mai Tai,1750.0,12.99,3809.519999999969,2365,22751.30000000004,2380.0,34810.2000000006,23837.850000000566,4374.600000000089,89286.26999999999,12058.900000000562,34.641857846264465,1.0063424947145878,1.5300312509615073,9.620000000000017,Large,-194.85
480,BACARDI USA INC,5214,Bacardi Party Drinks Rum Run,1750.0,12.99,48.449999999999996,30,290.7,19.0,303.81000000000006,287.82000000000005,34.95,89286.26999999999,13.11000000000007,4.31519699812385,0.6333333333333333,1.0450980392156866,9.69,Small,142.89000000000001
480,BACARDI USA INC,5230,Bacardi Party Drinks Bahama,1750.0,12.99,8680.000000000053,5047,50066.2399999993,5047.0,72655.53000000035,51046.889999998944,9276.590000000358,89286.26999999999,22589.29000000105,31.090943800149752,1.0,1.4511880660501242,9.919999999999861,Large,0.0
480,BACARDI USA INC,5231,Bacardi Party Drinks Hurricn,1750.0,11.99,8.88,12,106.56,10.0,159.9,79.95,18.38,89286.26999999999,53.34,33.35834896810507,0.8333333333333334,1.500563063063063,8.88,Small,23.98
480,BACARDI USA INC,5246,Bacardi Party Drinks Zombie,1750.0,12.99,6116.020000000083,3631,35474.86999999989,3584.0,52286.15999999986,38720.67000000081,6587.980000000239,89286.26999999999,16811.289999999964,32.1524663505601,0.9870559074635087,1.473892927585077,9.769999999999971,Large,610.53
480,BACARDI USA INC,5315,B & B Liqueur Dom,750.0,28.99,19508.299999999945,11165,214591.30000000415,11624.0,307571.75999998604,174993.24999999648,9155.840000000024,89286.26999999999,92980.45999998189,30.230493202622412,1.0411106135244066,1.4332909116072277,19.220000000000372,Large,-13306.41
480,BACARDI USA INC,5317,B & B Liqueur Dom,50.0,3.29,258.30000000000024,4401,10826.460000000001,4368.0,14370.720000000441,8076.949999999918,222.71000000000097,89286.26999999999,3544.2600000004404,24.663064898629518,0.9925017041581459,1.3273701653172358,2.4600000000000004,Large,108.57000000000001
480,BACARDI USA INC,5318,Benedictine Liqueur Dom,750.0,28.99,3580.8000000000116,2056,38344.40000000003,1880.0,52909.19999999983,39278.04000000033,1482.3699999999753,89286.26999999999,14564.7999999998,27.527915750001597,0.914396887159533,1.3798416457161877,18.650000000000016,Large,5102.24
480,BACARDI USA INC,5560,Bacardi Mojito Cocktail,1750.0,15.99,7443.779999999981,3385,43294.14999999999,3418.0,59087.8199999995,45343.019999999924,6283.620000000241,89286.26999999999,15793.66999999951,26.729146548306648,1.0097488921713442,1.3647991703266957,12.789999999999996,Large,-527.67
480,BACARDI USA INC,6225,St Germain Liqueur,50.0,3.99,604.9400000000018,8791,26197.180000000055,8444.0,33691.56000000101,16323.089999999223,434.18000000002195,89286.26999999999,7494.380000000954,22.244087243216786,0.9605278125355478,1.2860758295358867,2.980000000000006,Large,1384.53
480,BACARDI USA INC,6638,M & R Asti,1500.0,24.99,6540.689999999939,2442,39633.659999999996,2370.0,59226.30000000011,41133.54000000024,527.580000000011,89286.26999999999,19592.640000000116,33.08097922713402,0.9705159705159705,1.4943434444358688,16.229999999999997,Large,1799.28
480,BACARDI USA INC,6916,St Germain Liqueur,200.0,14.99,11.1,1,11.1,25.0,374.7500000000001,314.7900000000001,5.25,89286.26999999999,363.6500000000001,97.03802535023348,25.0,33.761261261261275,11.1,Small,-359.76
480,BACARDI USA INC,7221,M & R Sweet Vermouth,1500.0,10.49,17561.600000000624,14600,100156.00000000461,14577.0,152912.73000000365,80552.71000000334,3258.3199999996327,89286.26999999999,52756.729999999035,34.50120209089052,0.9984246575342466,1.526745576900002,6.860000000000316,Large,241.27
480,BACARDI USA INC,7345,M & R Asti,750.0,13.99,9375.75,26883,181460.25,26350.0,290794.4999999993,88993.47000000734,2948.439999999851,89286.26999999999,109334.2499999993,37.59845870537426,0.9801733437488376,1.6025245198328522,6.75,Large,7456.67
480,BACARDI USA INC,7977,M & R X Dry Vermouth,1500.0,10.49,11145.119999999737,8339,62459.11000000035,8328.0,87360.72000000374,57862.83999999733,13095.09999999906,89286.26999999999,24901.61000000339,28.504355275462846,0.9986808969900468,1.3986865967190896,7.490000000000042,Large,115.39
480,BACARDI USA INC,7978,M & R X Dry Vermouth,750.0,7.49,5071.799999999877,14255,56307.25000000021,14313.0,103852.37000000838,67609.39999999557,11276.150000000987,89286.26999999999,47545.120000008166,45.781449185997715,1.0040687478077868,1.8443871792710174,3.950000000000015,Large,-434.42
480,BACARDI USA INC,7982,M & R Sweet Vermouth,750.0,7.49,5316.699999999866,14780,58381.00000000012,14838.0,107834.6200000094,66777.14999999496,11688.06000000116,89286.26999999999,49453.62000000928,45.860615078909696,1.0039242219215156,1.8470841540913856,3.9500000000000077,Large,-434.42
480,BACARDI USA INC,7985,Noilly Prat Extra Dry Vermou,1000.0,9.99,2931.780000000011,4471,33353.660000000105,4365.0,43606.35000000038,32237.73000000223,4583.250000000215,89286.26999999999,10252.690000000272,23.511919708941893,0.9762916573473496,1.3073932515951845,7.460000000000024,Large,1058.94
480,BACARDI USA INC,7990,Noilly Prat Sweet Vermouth,1000.0,9.99,2181.1200000000026,3211,24660.479999999963,3178.0,31748.220000001053,23246.73000000079,3336.9000000000733,89286.26999999999,7087.740000001089,22.324842148633387,0.9897228277795079,1.2874128970726078,7.679999999999988,Large,329.67
480,BACARDI USA INC,8130,Bacardi Superior Rum,50.0,1.29,500.34000000000316,46658,43391.93999999984,46626.0,60147.54000000767,14742.12000000422,2435.549999999971,89286.26999999999,16755.600000007827,27.857498411415815,0.9993141583436924,1.3861454454446585,0.9299999999999966,Large,41.28
480,BACARDI USA INC,8154,Cazadores Reposado Tequila,750.0,21.99,4333.500000000022,3104,49819.199999999866,3019.0,67818.80999999982,46834.169999999816,2379.5399999999595,89286.26999999999,17999.609999999957,26.540734052986192,0.9726159793814433,1.3612986559398788,16.049999999999958,Large,1869.1499999999999
480,BACARDI USA INC,8358,Bacardi 151 Proof,750.0,19.99,8824.4099999999,7071,102458.79000000018,8065.0,161219.3500000016,87396.28000000355,6352.659999999806,89286.26999999999,58760.560000001424,36.44758523092968,1.1405741762126997,1.5735043328151868,14.490000000000025,Large,-19870.059999999998
480,BACARDI USA INC,8368,Bacardi Superior Rum,100.0,1.99,499.80999999999796,14957,22585.06999999995,14922.0,29694.78000000015,9148.029999999231,1562.9300000000092,89286.26999999999,7109.710000000203,23.942625606251898,0.9976599585478372,1.3147968990133845,1.5099999999999967,Large,69.65
480,BACARDI USA INC,8534,M & R Asti,375.0,5.99,1692.4199999999937,5294,21281.880000000063,5313.0,31824.870000000647,15016.929999999531,302.7300000000064,89286.26999999999,10542.990000000584,33.12814789188572,1.0035889686437476,1.495397493078645,4.020000000000012,Large,-113.81
480,BACARDI USA INC,8617,Bacardi Black,750.0,11.99,1847.83000000001,3529,25373.509999999984,3556.0,39598.4400000007,25799.34000000111,2802.5499999999674,89286.26999999999,14224.930000000717,35.9229555507754,1.0076508926041372,1.5606212936247577,7.189999999999995,Large,-323.73
480,BACARDI USA INC,8653,M & R Extra Dry Vermouth,375.0,5.29,2301.5600000000004,14627,51633.31000000028,14621.0,77345.09000000157,48064.94000000653,838.9899999999096,89286.26999999999,25711.780000001287,33.242937593066046,0.9995897996855131,1.4979688499536665,3.5300000000000193,Large,31.740000000000002
480,BACARDI USA INC,8654,M & R Sweet Vermouth,375.0,5.29,1490.9999999999886,9515,33778.25000000015,9560.0,50572.400000005146,34866.39000000435,552.0800000000098,89286.26999999999,16794.150000004993,33.208133290101486,1.0047293746715713,1.497188279440318,3.5500000000000163,Large,-238.05
480,BACARDI USA INC,8692,Grey Goose VX,750.0,74.99,161.85000000000002,8,431.59999999999997,8.0,599.92,524.93,6.3100000000000005,89286.26999999999,168.32,28.05707427657021,1.0,1.389990732159407,53.949999999999996,Small,0.0
480,BACARDI USA INC,12191,M & R Sparkling Rose,750.0,13.99,412.92000000000047,763,5081.580000000004,779.0,8902.20999999992,5414.269999999937,86.46999999999987,89286.26999999999,3820.6299999999155,42.91776985714728,1.020969855832241,1.7518586738770054,6.660000000000005,Medium,-223.84
480,BACARDI USA INC,23205,M & R Prosecco Frizzante,187.0,15.99,170.55999999999997,107,1140.62,98.0,1567.0200000000007,1103.3100000000004,2.879999999999998,89286.26999999999,426.4000000000008,27.210884353741534,0.9158878504672897,1.3738317757009353,10.659999999999998,Medium,143.91
480,BACARDI USA INC,28323,M & R Bianco Vermouth,750.0,7.49,43.46999999999999,156,753.48,129.0,964.2100000000006,559.7500000000005,14.329999999999997,89286.26999999999,210.7300000000006,21.855197519212666,0.8269230769230769,1.2796756383712913,4.83,Medium,202.23000000000002
480,BACARDI USA INC,29472,M & R X Dry Vermouth,1000.0,8.99,47.040000000000006,91,535.08,88.0,791.1200000000005,575.3600000000004,13.20000000000001,89286.26999999999,256.0400000000004,32.36424309839219,0.967032967032967,1.4785078866711527,5.880000000000001,Medium,26.97
480,BACARDI USA INC,29473,M & R Sweet Vermouth,1000.0,8.99,34.8,78,452.4,65.0,584.3500000000004,404.55000000000024,9.750000000000004,89286.26999999999,131.9500000000004,22.580645161290374,0.8333333333333334,1.2916666666666676,5.8,Small,116.87
480,BACARDI USA INC,40114,M & R Prosecco Frizzante,750.0,13.99,2244.420000000007,2191,14592.0599999999,2210.0,23843.90000000014,13286.779999999779,245.77000000000456,89286.26999999999,9251.84000000024,38.80170609673831,1.0086718393427658,1.634032480677869,6.659999999999954,Large,-265.81
480,BACARDI USA INC,40175,M & R Asti 4 Pak,187.0,11.99,5295.450000000021,4275,35097.74999999972,4080.0,48919.20000000026,27493.070000001226,118.35000000000186,89286.26999999999,13821.450000000536,28.253630476378316,0.9543859649122807,1.3937987477829958,8.209999999999935,Large,2338.05
516,BANFI PRODUCTS CORP,199,Wisdom & Warter Cream Sherry,750.0,9.99,3.87,12,46.44,16.0,79.84000000000002,39.92000000000001,12.59,8510.410000000002,33.40000000000002,41.83366733466936,1.3333333333333333,1.7192075796726964,3.8699999999999997,Small,-39.96
